power,Day,Time_of_Day,Location,Date
-95.131,6,3,1,09/08/24
-86.424,6,1,1,09/08/24
-91.687,6,2,1,09/08/24
-97.251,0,3,1,09/09/24
-92.646,0,0,1,09/09/24
-91.569,0,1,1,09/09/24
-94.248,1,3,1,09/10/24
-94.669,1,1,1,09/10/24
-91.953,1,2,1,09/10/24
-87.023,2,1,1,09/11/24
-92.014,2,2,1,09/11/24
-95.177,3,3,1,09/12/24
-90.7,3,0,1,09/12/24
-88.108,3,1,1,09/12/24
-93.933,4,3,1,09/13/24
-91.475,4,0,1,09/13/24
-92.095,4,2,1,09/13/24
-94.445,5,3,1,09/14/24
-92.758,5,1,1,09/14/24
-90.071,5,2,1,09/14/24
-95.233,6,3,1,09/15/24
-91.492,6,0,1,09/15/24
-87.597,6,1,1,09/15/24
-92.613,0,3,1,09/16/24
-90.482,0,1,1,09/16/24
-92.917,0,2,1,09/16/24
-88.051,1,0,1,09/17/24
-90.965,1,2,1,09/17/24
-95.295,2,3,1,09/18/24
-87.766,2,0,1,09/18/24
-86.431,2,1,1,09/18/24
-93.159,2,2,1,09/18/24
-94.327,3,0,1,09/19/24
-87.721,3,1,1,09/19/24
-93.332,3,2,1,09/19/24
-96.76,4,3,1,09/20/24
-89.813,4,0,1,09/20/24
-91.865,4,2,1,09/20/24
-95.733,5,3,1,09/21/24
-93.026,5,0,1,09/21/24
-94.1,5,1,1,09/21/24
-92.559,5,2,1,09/21/24
-92.937,6,0,1,09/22/24
-93.768,6,1,1,09/22/24
-90.942,6,2,1,09/22/24
-94.292,0,3,1,09/23/24
-91.202,0,0,1,09/23/24
-92.765,0,1,1,09/23/24
-95.093,1,3,1,09/24/24
-84.142,1,0,1,09/24/24
-92.493,1,1,1,09/24/24
-93.186,1,2,1,09/24/24
-95.3,2,3,1,09/25/24
-88.389,2,1,1,09/25/24
-93.33,2,2,1,09/25/24
-90.031,3,0,1,09/26/24
-86.488,3,1,1,09/26/24
-89.86,4,0,1,09/27/24
-93.625,4,2,1,09/27/24
-93.761,5,1,1,09/28/24
-93.083,5,2,1,09/28/24
-95.408,6,3,1,09/29/24
-93.994,6,0,1,09/29/24
-95.148,0,3,1,09/30/24
-92.11,0,1,1,09/30/24
-86.854,0,2,1,09/30/24
-87.848,1,0,1,10/01/24
-88.693,1,2,1,10/01/24
-88.902,2,0,1,10/02/24
-90.812,2,1,1,10/02/24
-91.83,2,2,1,10/02/24
-92.43,3,2,1,10/03/24
-92.07,4,3,1,10/04/24
-91.956,4,1,1,10/04/24
-92.935,4,2,1,10/04/24
-93.461,5,3,1,10/05/24
-92.188,5,0,1,10/05/24
-93.671,6,0,1,10/06/24
-92.258,0,0,1,10/07/24
-92.017,0,1,1,10/07/24
-92.365,0,2,1,10/07/24
-94.851,1,3,1,10/08/24
-87.532,1,0,1,10/08/24
-92.354,1,1,1,10/08/24
-95.578,2,3,1,10/09/24
-90.105,2,1,1,10/09/24
-92.036,2,2,1,10/09/24
-92.327,3,0,1,10/10/24
-90.817,3,1,1,10/10/24
-90.043,3,2,1,10/10/24
-88.432,4,0,1,10/11/24
-94.462,4,2,1,10/11/24
-95.455,5,3,1,10/12/24
-90.533,5,0,1,10/12/24
-90.423,5,1,1,10/12/24
-91.903,5,2,1,10/12/24
-91.351,6,1,1,10/13/24
-90.985,0,1,1,10/14/24
-92.308,0,2,1,10/14/24
-92.755,1,0,1,10/15/24
-91.307,1,2,1,10/15/24
-91.84,2,0,1,10/16/24
-88.601,2,2,1,10/16/24
-96.273,3,3,1,10/17/24
-85.419,3,1,1,10/17/24
-89.711,3,2,1,10/17/24
-91.499,4,3,1,10/18/24
-91.369,4,0,1,10/18/24
-86.622,4,1,1,10/18/24
-92.2,4,2,1,10/18/24
-94.307,5,0,1,10/19/24
-88.251,5,2,1,10/19/24
-94.303,6,3,1,10/20/24
-91.876,6,1,1,10/20/24
-92.346,6,2,1,10/20/24
-94.515,0,3,1,10/21/24
-91.068,0,0,1,10/21/24
-86.637,0,1,1,10/21/24
-92.714,1,0,1,10/22/24
-91.65,1,1,1,10/22/24
-92.135,1,2,1,10/22/24
-94.606,2,3,1,10/23/24
-90.257,2,1,1,10/23/24
-88.118,2,2,1,10/23/24
-94.122,3,3,1,10/24/24
-90.038,3,0,1,10/24/24
-92.397,3,1,1,10/24/24
-90.013,4,0,1,10/25/24
-91.846,4,2,1,10/25/24
-94.356,5,3,1,10/26/24
-91.294,5,0,1,10/26/24
-92.664,5,2,1,10/26/24
-93.717,6,3,1,10/27/24
-92.932,6,2,1,10/27/24
-93.46,0,0,1,10/28/24
-88.262,0,1,1,10/28/24
-91.873,0,2,1,10/28/24
-95.598,1,3,1,10/29/24
-90.328,1,0,1,10/29/24
-94.671,2,3,1,10/30/24
-88.273,2,1,1,10/30/24
-92.004,2,2,1,10/30/24
-89.93,3,1,1,10/31/24
-85.999,3,2,1,10/31/24
-92.748,4,3,1,11/01/24
-88.925,4,1,1,11/01/24
-91.155,4,2,1,11/01/24
-91.683,5,0,1,11/02/24
-91.799,5,1,1,11/02/24
-89.571,5,2,1,11/02/24
-95.288,6,0,1,11/03/24
-90.56,6,1,1,11/03/24
-94.12,0,3,1,11/04/24
-88.954,0,0,1,11/04/24
-90.247,0,2,1,11/04/24
-94.468,1,3,1,11/05/24
-89.396,1,1,1,11/05/24
-91.324,1,2,1,11/05/24
-92.756,2,3,1,11/06/24
-86.598,2,1,1,11/06/24
-90.625,2,2,1,11/06/24
-93.884,3,3,1,11/07/24
-90.204,3,0,1,11/07/24
-93.445,4,3,1,11/08/24
-90.653,4,0,1,11/08/24
-89.953,5,0,1,11/09/24
-89.511,5,2,1,11/09/24
-91.664,6,0,1,11/10/24
-85.936,6,2,1,11/10/24
-93.155,0,3,1,11/11/24
-90.127,0,1,1,11/11/24
-92.468,0,2,1,11/11/24
-92.691,1,0,1,11/12/24
-88.146,1,1,1,11/12/24
-90.105,1,2,1,11/12/24
-93.816,2,3,1,11/13/24
-89.113,2,1,1,11/13/24
-90.484,2,2,1,11/13/24
-94.251,3,3,1,11/14/24
-86.908,3,0,1,11/14/24
-88.089,3,1,1,11/14/24
-91.88,3,2,1,11/14/24
-92.251,4,0,1,11/15/24
-85.764,4,1,1,11/15/24
-90.791,4,2,1,11/15/24
-95.309,5,3,1,11/16/24
-91.777,5,0,1,11/16/24
-89.463,5,2,1,11/16/24
-94.369,6,3,1,11/17/24
-90.996,6,0,1,11/17/24
-90.045,6,1,1,11/17/24
-92.082,0,3,1,11/18/24
-92.314,0,0,1,11/18/24
-85.868,0,1,1,11/18/24
-90.357,0,2,1,11/18/24
-93.863,1,3,1,11/19/24
-86.609,1,1,1,11/19/24
-89.514,1,2,1,11/19/24
-92.484,2,3,1,11/20/24
-88.998,2,0,1,11/20/24
-89.857,2,1,1,11/20/24
-92.56,3,3,1,11/21/24
-88.034,3,0,1,11/21/24
-88.25,3,1,1,11/21/24
-90.752,3,2,1,11/21/24
-87.556,4,0,1,11/22/24
-89.687,4,1,1,11/22/24
-89.506,4,2,1,11/22/24
-93.839,5,3,1,11/23/24
-90.062,5,1,1,11/23/24
-89.371,5,2,1,11/23/24
-94.606,6,3,1,11/24/24
-91.208,6,1,1,11/24/24
-90.45,6,2,1,11/24/24
-93.43,0,3,1,11/25/24
-88.688,0,0,1,11/25/24
-89.668,0,2,1,11/25/24
-93.171,1,3,1,11/26/24
-87.132,1,0,1,11/26/24
-88.854,1,1,1,11/26/24
-93.015,2,3,1,11/27/24
-90.226,2,0,1,11/27/24
-88.94,2,1,1,11/27/24
-90.49,3,1,1,11/28/24
-87.97,3,2,1,11/28/24
-92.071,4,3,1,11/29/24
-91.06,4,1,1,11/29/24
-89.936,4,2,1,11/29/24
-93.619,5,3,1,11/30/24
-87.243,5,0,1,11/30/24
-89.228,5,2,1,11/30/24
-92.283,6,3,1,12/01/24
-89.095,6,0,1,12/01/24
-88.435,6,2,1,12/01/24
-92.961,0,3,1,12/02/24
-89.143,0,0,1,12/02/24
-88.733,0,1,1,12/02/24
-92.948,1,3,1,12/03/24
-82.958,1,0,1,12/03/24
-89.017,1,1,1,12/03/24
-87.538,1,2,1,12/03/24
-90.088,2,0,1,12/04/24
-87.754,2,1,1,12/04/24
-89.863,2,2,1,12/04/24
-90.549,3,0,1,12/05/24
-87.495,3,1,1,12/05/24
-88.835,3,2,1,12/05/24
-91.822,4,3,1,12/06/24
-87.212,4,1,1,12/06/24
-89.101,4,2,1,12/06/24
-92.643,5,3,1,12/07/24
-89.659,5,0,1,12/07/24
-87.262,5,2,1,12/07/24
-92.689,6,3,1,12/08/24
-90.081,6,0,1,12/08/24
-88.856,6,1,1,12/08/24
-89.393,6,2,1,12/08/24
-88.001,0,0,1,12/09/24
-84.41,0,1,1,12/09/24
-89.434,0,2,1,12/09/24
-90.463,1,3,1,12/10/24
-89.079,1,1,1,12/10/24
-88.459,1,2,1,12/10/24
-91.518,2,3,1,12/11/24
-87.477,2,0,1,12/11/24
-87.917,2,2,1,12/11/24
-92.586,3,3,1,12/12/24
-89.391,3,0,1,12/12/24
-88.326,3,2,1,12/12/24
-90.626,4,2,1,12/13/24
-89.76,5,0,1,12/14/24
-89.342,5,1,1,12/14/24
-88.88,5,2,1,12/14/24
-92.944,6,3,1,12/15/24
-90.036,6,0,1,12/15/24
-83.439,0,0,1,12/16/24
-88.804,1,0,1,12/17/24
-88.799,1,1,1,12/17/24
-93.157,2,3,1,12/18/24
-88.705,2,0,1,12/18/24
-88.596,2,1,1,12/18/24
-89.989,2,2,1,12/18/24
-92.554,3,3,1,12/19/24
-88.686,3,0,1,12/19/24
-89.244,3,2,1,12/19/24
-92.068,4,3,1,12/20/24
-88.565,4,0,1,12/20/24
-89.875,4,1,1,12/20/24
-90.276,4,2,1,12/20/24
-91.765,5,0,1,12/21/24
-89.335,5,1,1,12/21/24
-86.231,5,2,1,12/21/24
-93.315,6,3,1,12/22/24
-90.641,6,1,1,12/22/24
-90.345,0,3,1,12/23/24
-91.259,0,0,1,12/23/24
-89.016,0,1,1,12/23/24
-90.69,0,2,1,12/23/24
-92.471,1,3,1,12/24/24
-89.426,1,0,1,12/24/24
-88.119,1,2,1,12/24/24
-93.245,2,3,1,12/25/24
-90.656,2,0,1,12/25/24
-90.251,2,1,1,12/25/24
-91.005,2,2,1,12/25/24
-90.397,3,2,1,12/26/24
-94.208,4,3,1,12/27/24
-88.601,4,0,1,12/27/24
-88.677,4,1,1,12/27/24
-92.116,5,0,1,12/28/24
-90.003,5,1,1,12/28/24
-90.822,5,2,1,12/28/24
-92.725,6,3,1,12/29/24
-89.369,6,0,1,12/29/24
-93.627,0,3,1,12/30/24
-88.185,0,0,1,12/30/24
-87.356,1,0,1,12/31/24
-89.634,1,1,1,12/31/24
-89.522,1,2,1,12/31/24
-89.64,2,0,1,01/01/25
-89.853,3,1,1,01/02/25
-86.243,3,2,1,01/02/25
-93.432,4,3,1,01/03/25
-87.348,4,1,1,01/03/25
-92.527,5,3,1,01/04/25
-88.432,5,1,1,01/04/25
-90.09,5,2,1,01/04/25
-93.986,6,3,1,01/05/25
-89.46,6,1,1,01/05/25
-91.741,0,3,1,01/06/25
-86.098,0,0,1,01/06/25
-88.249,0,1,1,01/06/25
-87.571,0,2,1,01/06/25
-88.221,1,2,1,01/07/25
-91.418,2,3,1,01/08/25
-87.532,2,2,1,01/08/25
-86.594,3,1,1,01/09/25
-86.193,3,2,1,01/09/25
-89.41,4,3,1,01/10/25
-86.104,4,1,1,01/10/25
-84.673,2,0,1,01/15/25
-87.367,2,1,1,01/15/25
-88.401,2,2,1,01/15/25
-84.266,3,0,1,01/16/25
-85.75,3,1,1,01/16/25
-86.614,4,1,1,01/17/25
-88.622,4,2,1,01/17/25
-90.906,5,3,1,01/18/25
-87.804,5,1,1,01/18/25
-84.494,5,2,1,01/18/25
-90.92,6,3,1,01/19/25
-89.967,0,3,1,01/20/25
-84.978,0,1,1,01/20/25
-89.589,1,3,1,01/21/25
-85.131,1,0,1,01/21/25
-87.226,1,1,1,01/21/25
-84.807,2,1,1,01/22/25
-91.768,3,3,1,01/23/25
-84.234,3,0,1,01/23/25
-85.92,3,2,1,01/23/25
-85.49,4,0,1,01/24/25
-89.399,4,2,1,01/24/25
-90.043,5,3,1,01/25/25
-88.562,5,2,1,01/25/25
-89.916,6,0,1,01/26/25
-88.906,6,1,1,01/26/25
-86.758,6,2,1,01/26/25
-82.746,0,1,1,01/27/25
-88.432,0,2,1,01/27/25
-87.375,1,1,1,01/28/25
-91.226,2,3,1,01/29/25
-86.677,2,0,1,01/29/25
-85.719,2,1,1,01/29/25
-89.068,2,2,1,01/29/25
-90.715,3,3,1,01/30/25
-87.271,3,1,1,01/30/25
-86.119,3,2,1,01/30/25
-92.71,4,3,1,01/31/25
-86.586,4,0,1,01/31/25
-88.126,4,1,1,01/31/25
-90.58,5,2,1,02/01/25
-91.635,6,0,1,02/02/25
-89.508,6,1,1,02/02/25
-88.039,0,1,1,02/03/25
-88.774,0,2,1,02/03/25
-92.778,1,3,1,02/04/25
-89.753,1,0,1,02/04/25
-78.185,1,1,1,02/04/25
-86.327,2,1,1,02/05/25
-88.702,4,2,1,02/07/25
-92.268,5,3,1,02/08/25
-90.554,5,0,1,02/08/25
-90.796,6,0,1,02/09/25
-89.274,6,1,1,02/09/25
-87.263,6,2,1,02/09/25
-91.092,0,3,1,02/10/25
-86.306,0,0,1,02/10/25
-84.715,1,0,1,02/11/25
-96.627,0,1,2,11/27/23
-96.55,0,2,2,11/27/23
-96.189,1,3,2,11/28/23
-92.172,1,0,2,11/28/23
-96.309,1,2,2,11/28/23
-97.249,2,3,2,11/29/23
-95.5,2,0,2,11/29/23
-94.463,2,1,2,11/29/23
-93.526,2,2,2,11/29/23
-101.991,3,3,2,11/30/23
-91.995,3,1,2,11/30/23
-93.917,3,2,2,11/30/23
-99.546,4,3,2,12/01/23
-97.247,4,0,2,12/01/23
-97.684,4,1,2,12/01/23
-98.288,4,2,2,12/01/23
-96.755,5,0,2,12/02/23
-99.606,5,1,2,12/02/23
-92.368,5,2,2,12/02/23
-95.793,1,1,2,12/12/23
-96.469,1,2,2,12/12/23
-99.707,2,3,2,12/13/23
-98.131,2,0,2,12/13/23
-96.723,2,1,2,12/13/23
-101.332,2,2,2,12/13/23
-99.192,3,3,2,12/14/23
-92.909,3,1,2,12/14/23
-98.226,3,2,2,12/14/23
-99.749,4,3,2,12/15/23
-100.303,4,0,2,12/15/23
-92.367,4,1,2,12/15/23
-97.669,4,2,2,12/15/23
-101.244,5,0,2,12/16/23
-93.973,5,1,2,12/16/23
-100.082,5,2,2,12/16/23
-97.206,6,3,2,12/17/23
-97.094,6,0,2,12/17/23
-100.055,6,1,2,12/17/23
-99.584,0,3,2,12/18/23
-93.802,0,0,2,12/18/23
-99.54,0,1,2,12/18/23
-100.247,0,2,2,12/18/23
-98.192,1,3,2,12/19/23
-99.645,1,0,2,12/19/23
-102.724,1,2,2,12/19/23
-103.066,2,3,2,12/20/23
-97.583,2,0,2,12/20/23
-96.958,2,1,2,12/20/23
-98.676,2,2,2,12/20/23
-96.121,3,0,2,12/21/23
-99.818,3,1,2,12/21/23
-97.843,3,2,2,12/21/23
-94.443,4,3,2,12/22/23
-99.161,4,0,2,12/22/23
-101.52,4,1,2,12/22/23
-101.549,5,3,2,12/23/23
-99.448,5,0,2,12/23/23
-98.193,5,1,2,12/23/23
-98.407,5,2,2,12/23/23
-97.067,6,3,2,12/24/23
-100.564,6,0,2,12/24/23
-99.142,6,2,2,12/24/23
-98.765,0,3,2,12/25/23
-95.775,0,0,2,12/25/23
-98.227,0,1,2,12/25/23
-99.53,0,2,2,12/25/23
-97.409,1,3,2,12/26/23
-99.143,1,0,2,12/26/23
-99.286,1,2,2,12/26/23
-99.45,2,3,2,12/27/23
-99.96,2,0,2,12/27/23
-97.707,2,1,2,12/27/23
-99.771,2,2,2,12/27/23
-98.582,3,0,2,12/28/23
-97.457,3,1,2,12/28/23
-99.265,3,2,2,12/28/23
-98.941,4,3,2,12/29/23
-99.231,4,0,2,12/29/23
-99.408,5,1,2,12/30/23
-99.759,5,2,2,12/30/23
-99.146,6,3,2,12/31/23
-100.061,6,0,2,12/31/23
-99.593,6,2,2,12/31/23
-98.299,0,3,2,01/01/24
-98.906,0,0,2,01/01/24
-99.643,0,1,2,01/01/24
-95.153,0,2,2,01/01/24
-97.65,1,3,2,01/02/24
-97.569,1,0,2,01/02/24
-96.511,1,2,2,01/02/24
-96.829,2,3,2,01/03/24
-93.443,2,0,2,01/03/24
-95.719,2,1,2,01/03/24
-98.818,2,2,2,01/03/24
-99.363,3,3,2,01/04/24
-97.664,3,0,2,01/04/24
-95.345,3,2,2,01/04/24
-97.946,4,3,2,01/05/24
-99.348,4,0,2,01/05/24
-95.63,4,1,2,01/05/24
-98.315,4,2,2,01/05/24
-94.437,5,0,2,01/06/24
-98.228,5,1,2,01/06/24
-95.532,5,2,2,01/06/24
-98.345,6,3,2,01/07/24
-97.72,6,0,2,01/07/24
-98.057,6,1,2,01/07/24
-94.366,0,3,2,01/08/24
-91.64,0,0,2,01/08/24
-95.008,0,1,2,01/08/24
-85.505,0,2,2,01/08/24
-91.512,1,3,2,01/09/24
-98.159,1,0,2,01/09/24
-96.497,1,1,2,01/09/24
-98.566,2,3,2,01/10/24
-97.918,2,0,2,01/10/24
-98.029,2,1,2,01/10/24
-96.937,2,2,2,01/10/24
-94.936,3,3,2,01/11/24
-92.636,3,0,2,01/11/24
-88.85,3,2,2,01/11/24
-93.597,4,3,2,01/12/24
-96.422,4,0,2,01/12/24
-98.594,4,1,2,01/12/24
-100.132,4,2,2,01/12/24
-98.316,5,3,2,01/13/24
-99.332,5,0,2,01/13/24
-96.322,5,2,2,01/13/24
-100.127,6,3,2,01/14/24
-99.256,6,0,2,01/14/24
-102.32,6,1,2,01/14/24
-96.316,6,2,2,01/14/24
-98.983,0,3,2,01/15/24
-99.626,0,1,2,01/15/24
-98.543,0,2,2,01/15/24
-96.6,1,3,2,01/16/24
-95.027,1,0,2,01/16/24
-97.562,1,1,2,01/16/24
-98.492,2,3,2,01/17/24
-97.911,2,0,2,01/17/24
-93.653,2,1,2,01/17/24
-97.009,2,2,2,01/17/24
-96.624,3,3,2,01/18/24
-98.334,3,1,2,01/18/24
-99.171,3,2,2,01/18/24
-99.665,4,3,2,01/19/24
-96.719,4,0,2,01/19/24
-95.38,4,1,2,01/19/24
-97.4,5,3,2,01/20/24
-99.232,5,0,2,01/20/24
-95.461,5,1,2,01/20/24
-101.376,5,2,2,01/20/24
-99.946,6,3,2,01/21/24
-98.723,6,1,2,01/21/24
-91.751,6,2,2,01/21/24
-99.682,0,3,2,01/22/24
-95.08,0,0,2,01/22/24
-99.453,0,1,2,01/22/24
-102.506,1,3,2,01/23/24
-96.563,1,0,2,01/23/24
-98.27,1,1,2,01/23/24
-96.634,1,2,2,01/23/24
-102.418,2,0,2,01/24/24
-96.999,2,1,2,01/24/24
-95.907,2,2,2,01/24/24
-98.067,3,3,2,01/25/24
-91.556,3,0,2,01/25/24
-98.523,3,2,2,01/25/24
-99.139,4,3,2,01/26/24
-89.712,4,0,2,01/26/24
-98.73,4,1,2,01/26/24
-98.069,4,2,2,01/26/24
-101.86,5,0,2,01/27/24
-98.959,5,1,2,01/27/24
-98.363,5,2,2,01/27/24
-96.951,6,3,2,01/28/24
-99.178,6,0,2,01/28/24
-98.771,6,2,2,01/28/24
-98.038,0,3,2,01/29/24
-101.975,0,0,2,01/29/24
-96.813,0,1,2,01/29/24
-94.424,0,2,2,01/29/24
-99.337,1,0,2,01/30/24
-94.008,1,1,2,01/30/24
-96.959,1,2,2,01/30/24
-97.94,2,3,2,01/31/24
-98.766,2,1,2,01/31/24
-90.718,2,2,2,01/31/24
-98.917,3,3,2,02/01/24
-97.038,3,0,2,02/01/24
-100.081,3,2,2,02/01/24
-96.24,4,3,2,02/02/24
-92.746,4,1,2,02/02/24
-96.5,5,3,2,02/03/24
-98.166,5,0,2,02/03/24
-97.927,5,1,2,02/03/24
-98.53,5,2,2,02/03/24
-98.554,6,3,2,02/04/24
-99.174,6,2,2,02/04/24
-101.354,0,3,2,02/05/24
-97.056,0,0,2,02/05/24
-98.804,0,1,2,02/05/24
-95.153,1,3,2,02/06/24
-96.927,1,0,2,02/06/24
-98.093,1,1,2,02/06/24
-101.184,1,2,2,02/06/24
-99.214,2,3,2,02/07/24
-93.269,2,0,2,02/07/24
-95.126,2,2,2,02/07/24
-98.857,3,3,2,02/08/24
-98.503,3,0,2,02/08/24
-97.743,3,1,2,02/08/24
-98.547,4,3,2,02/09/24
-96.424,4,0,2,02/09/24
-97.521,4,1,2,02/09/24
-94.669,4,2,2,02/09/24
-98.919,5,3,2,02/10/24
-99.853,5,1,2,02/10/24
-98.768,5,2,2,02/10/24
-99.204,6,3,2,02/11/24
-98.421,6,0,2,02/11/24
-100.558,6,1,2,02/11/24
-95.668,0,1,2,02/12/24
-99.453,0,2,2,02/12/24
-98.408,1,0,2,02/13/24
-95.069,1,1,2,02/13/24
-92.315,1,2,2,02/13/24
-98.909,2,3,2,02/14/24
-98.499,2,0,2,02/14/24
-97.357,2,2,2,02/14/24
-97.047,3,3,2,02/15/24
-96.858,3,0,2,02/15/24
-94.366,3,1,2,02/15/24
-96.787,3,2,2,02/15/24
-99.116,4,0,2,02/16/24
-97.148,4,1,2,02/16/24
-93.194,4,2,2,02/16/24
-98.694,5,3,2,02/17/24
-101.813,5,0,2,02/17/24
-99.804,5,2,2,02/17/24
-96.753,6,3,2,02/18/24
-98.574,6,0,2,02/18/24
-99.184,6,1,2,02/18/24
-94.814,0,3,2,02/19/24
-98.456,0,0,2,02/19/24
-99.163,0,1,2,02/19/24
-99.851,0,2,2,02/19/24
-97.59,1,3,2,02/20/24
-95.546,1,1,2,02/20/24
-96.29,1,2,2,02/20/24
-99.303,2,3,2,02/21/24
-95.599,2,0,2,02/21/24
-97.641,2,1,2,02/21/24
-100.486,2,2,2,02/21/24
-98.148,3,0,2,02/22/24
-93.39,3,1,2,02/22/24
-95.342,3,2,2,02/22/24
-98.629,4,3,2,02/23/24
-97.389,4,1,2,02/23/24
-93.246,4,2,2,02/23/24
-98.838,5,3,2,02/24/24
-99.511,5,0,2,02/24/24
-97.087,5,1,2,02/24/24
-93.303,5,2,2,02/24/24
-99.13,6,0,2,02/25/24
-97.296,6,1,2,02/25/24
-97.998,6,2,2,02/25/24
-97.961,0,3,2,02/26/24
-96.219,0,0,2,02/26/24
-97.216,0,1,2,02/26/24
-99.572,1,3,2,02/27/24
-96.351,1,0,2,02/27/24
-94.042,1,1,2,02/27/24
-97.398,1,2,2,02/27/24
-98.914,2,3,2,02/28/24
-94.378,2,1,2,02/28/24
-90.151,2,2,2,02/28/24
-101.62,3,3,2,02/29/24
-100.161,3,0,2,02/29/24
-98.225,3,1,2,02/29/24
-82.714,3,2,2,02/29/24
-98.529,4,0,2,03/01/24
-90.197,4,1,2,03/01/24
-99.582,4,2,2,03/01/24
-94.285,5,3,2,03/02/24
-99.93,5,1,2,03/02/24
-96.638,5,2,2,03/02/24
-99.428,6,3,2,03/03/24
-96.853,6,0,2,03/03/24
-99.775,6,1,2,03/03/24
-99.515,6,2,2,03/03/24
-98.688,0,0,2,03/04/24
-96.515,0,1,2,03/04/24
-94.789,0,2,2,03/04/24
-99.812,1,3,2,03/05/24
-95.867,1,0,2,03/05/24
-97.766,1,2,2,03/05/24
-100.146,2,3,2,03/06/24
-96.848,2,0,2,03/06/24
-89.482,2,1,2,03/06/24
-98.572,2,2,2,03/06/24
-99.4,3,3,2,03/07/24
-95.853,3,1,2,03/07/24
-94.384,3,2,2,03/07/24
-98.863,4,3,2,03/08/24
-92.56,4,0,2,03/08/24
-96.069,4,1,2,03/08/24
-99.253,5,3,2,03/09/24
-98.22,5,0,2,03/09/24
-97.212,5,1,2,03/09/24
-99.028,5,2,2,03/09/24
-99.325,6,3,2,03/10/24
-99.982,6,1,2,03/10/24
-95.205,6,2,2,03/10/24
-99.511,0,3,2,03/11/24
-93.072,0,0,2,03/11/24
-96.516,0,1,2,03/11/24
-87.813,1,3,2,03/12/24
-98.019,1,0,2,03/12/24
-95.355,1,1,2,03/12/24
-92.937,1,2,2,03/12/24
-96.879,2,3,2,03/13/24
-94.205,2,0,2,03/13/24
-95.006,2,2,2,03/13/24
-99.787,3,3,2,03/14/24
-86.443,3,0,2,03/14/24
-96.912,3,1,2,03/14/24
-93.964,3,2,2,03/14/24
-100.919,4,0,2,03/15/24
-90.79,4,1,2,03/15/24
-93.836,4,2,2,03/15/24
-95.044,5,3,2,03/16/24
-95.695,5,0,2,03/16/24
-98.244,5,2,2,03/16/24
-97.348,6,3,2,03/17/24
-98.97,6,0,2,03/17/24
-98.696,6,1,2,03/17/24
-96.281,6,2,2,03/17/24
-99.723,0,0,2,03/18/24
-92.743,0,1,2,03/18/24
-93.232,0,2,2,03/18/24
-101.858,1,3,2,03/19/24
-93.766,1,1,2,03/19/24
-99.529,1,2,2,03/19/24
-94.761,2,3,2,03/20/24
-98.514,2,0,2,03/20/24
-92.451,2,1,2,03/20/24
-99.454,2,2,2,03/20/24
-92.263,3,0,2,03/21/24
-94.246,3,1,2,03/21/24
-91.885,3,2,2,03/21/24
-90.425,4,3,2,03/22/24
-98.554,4,0,2,03/22/24
-97.448,4,2,2,03/22/24
-99.303,5,3,2,03/23/24
-97.675,5,0,2,03/23/24
-97.812,5,1,2,03/23/24
-99.256,6,3,2,03/24/24
-99.642,6,0,2,03/24/24
-102.479,6,1,2,03/24/24
-95.338,6,2,2,03/24/24
-102.497,0,3,2,03/25/24
-96.484,0,1,2,03/25/24
-91.757,0,2,2,03/25/24
-96.731,1,3,2,03/26/24
-94.549,1,0,2,03/26/24
-95.203,1,1,2,03/26/24
-94.913,1,2,2,03/26/24
-95.245,2,0,2,03/27/24
-91.966,2,1,2,03/27/24
-97.311,2,2,2,03/27/24
-94.729,3,3,2,03/28/24
-92.972,3,0,2,03/28/24
-98.948,3,2,2,03/28/24
-101.183,4,3,2,03/29/24
-98.193,4,0,2,03/29/24
-95.173,4,1,2,03/29/24
-98.923,5,3,2,03/30/24
-97.551,5,0,2,03/30/24
-97.156,5,1,2,03/30/24
-99.236,5,2,2,03/30/24
-98.152,6,3,2,03/31/24
-96.997,6,0,2,03/31/24
-100.819,6,2,2,03/31/24
-98.735,0,3,2,04/01/24
-95.426,0,0,2,04/01/24
-97.097,0,1,2,04/01/24
-98.164,1,3,2,04/02/24
-94.661,1,0,2,04/02/24
-93.796,1,1,2,04/02/24
-95.528,1,2,2,04/02/24
-100.17,2,3,2,04/03/24
-93.541,2,0,2,04/03/24
-95.636,2,2,2,04/03/24
-100.058,3,3,2,04/04/24
-98.157,3,0,2,04/04/24
-101.687,3,1,2,04/04/24
-97.547,3,2,2,04/04/24
-99.621,4,0,2,04/05/24
-98.988,4,1,2,04/05/24
-98.232,4,2,2,04/05/24
-102.888,5,3,2,04/06/24
-98.629,5,0,2,04/06/24
-101.721,5,2,2,04/06/24
-96.66,6,3,2,04/07/24
-97.486,6,0,2,04/07/24
-99.796,6,1,2,04/07/24
-95.621,6,2,2,04/07/24
-96.654,0,3,2,04/08/24
-92.092,0,1,2,04/08/24
-95.409,0,2,2,04/08/24
-98.934,1,3,2,04/09/24
-89.605,1,0,2,04/09/24
-92.474,1,1,2,04/09/24
-99.731,2,3,2,04/10/24
-98.321,2,0,2,04/10/24
-98.543,2,1,2,04/10/24
-101.544,2,2,2,04/10/24
-102.273,3,3,2,04/11/24
-89.298,3,1,2,04/11/24
-92.189,3,2,2,04/11/24
-96.213,4,3,2,04/12/24
-93.581,4,0,2,04/12/24
-98.187,4,1,2,04/12/24
